"","Species","Habitat","Scenario","Mean","SD","Median","Q1","Q3","IQR","Minimum","MinimumOutlier","Maximum","MaximumOutlier"
"265","GCKI","conifer",0.45,-0.173618497976332,0.0600229483283741,-0.187791522721292,-0.227307709436047,-0.131009056344657,0.0962986530913899,-0.371755689073132,-0.280188618257069,0.0134389232924275,-0.047940560719172
"266","GCKI","conifer",0.55,-0.127369746092642,0.0732071662156168,-0.131129443163535,-0.191449905569245,-0.0739859424969105,0.117463963072335,-0.367645850177747,-0.265919978502427,0.102210002111592,-0.00412499847058682
"267","GCKI","conifer",0.65,-0.0918262877515999,0.108503229888609,-0.104241711644256,-0.15988193332779,-0.0111609248041987,0.148721008523591,-0.382963446113176,-0.278156540905569,0.211920587981188,0.104796212438519
"268","GCKI","conifer",0.75,-0.0941763280760037,0.106718395082222,-0.109793218852071,-0.156059928089219,-0.0125132549896194,0.143546673099599,-0.371379937738617,-0.288065918935362,0.202806754659779,0.126170531176104
"269","GCKI","conifer",0.85,-0.12003058167783,0.164006394851332,-0.1389012590557,-0.232576671339966,-0.049479155765718,0.183097515574248,-0.507222944701338,-0.395001021225277,0.225167117595654,0.225516433936548
"270","GCKI","conifer",0.95,-0.0822103176895994,0.290482587919234,-0.109222917202212,-0.36780646222422,0.127086412947579,0.494892875171799,-1.11014577498192,-0.549693820608286,0.869425725705278,0.455145105619157
"271","GCTH","conifer",0.05,0.124642558169307,0.0559419473877979,0.114645826968404,0.092430660054341,0.143319525599536,0.0508888655451948,0.0160973617365487,0.0368359408355508,0.219652823917328,0.258248728668941
"272","GCTH","conifer",0.15,0.182490127086263,0.0530871061932456,0.176351960068184,0.152183029111744,0.204859952947627,0.052676923835883,0.0731676433579194,0.0933818805934846,0.283875338701451,0.329955110559362
"273","GCTH","conifer",0.25,0.272333681911567,0.0585189231798303,0.274180313375903,0.229582530285717,0.320002519838809,0.0904199895530919,0.0939525459560788,0.145601909974434,0.455632504168447,0.390063537030025
"274","GCTH","conifer",0.35,0.445900573853812,0.0767783339307725,0.445405186919096,0.37844674981457,0.495436599153022,0.116989849338452,0.202961975806892,0.288940182875163,0.670921373160699,0.603359562062654
"275","GCTH","conifer",0.45,0.621536331791502,0.14029834732909,0.658140457028641,0.529550062314765,0.723206844687758,0.193656782372993,0.239064888755275,0.29721613763965,1.01369201824725,0.837862195303522
"276","GCTH","conifer",0.55,0.633066496240188,0.17062863469548,0.677595279592577,0.544288129999769,0.752559930234617,0.208271800234848,0.231880429647496,0.249542479746847,1.06496763058689,0.881508854166414
"277","GCTH","conifer",0.65,0.649578843703352,0.194581813677628,0.703521988066301,0.592290163069245,0.776809188915175,0.18451902584593,0.315511624300349,0.207085352508488,1.05358772768407,0.903859900916239
"278","GCTH","conifer",0.75,0.722515669087916,0.219745727479866,0.817438573838127,0.738829549434314,0.862430354951891,0.123600805517576,0.55342834115795,0.232771288935945,1.04783156322826,0.933526305096062
"279","GCTH","conifer",0.85,0.800647899949579,0.252380361941293,0.91822952657598,0.851482933130152,0.948246828340951,0.0967638952107996,0.706337090313952,0.233185864670941,1.09339267115715,0.983245708450236
"280","GCTH","conifer",0.95,0.817671283314329,0.244712164798895,0.928082142590788,0.88466569484063,0.956394182427178,0.0717284875865487,0.777072963460807,0.238540665080148,1.063986913807,0.977303290229467
"281","GRAJ","conifer",0.05,-0.156597106791275,0.0277201916158413,-0.153777786445004,-0.176449724213265,-0.143970722130887,0.0324790020823775,-0.225168227336831,-0.225152598094263,-0.0952522190073208,-0.0953893631808463
"282","GRAJ","conifer",0.15,-0.17813428649088,0.0325137700884211,-0.183038017054641,-0.19838266241545,-0.14606602912823,0.0523166332872201,-0.276857612346281,-0.243569967594918,-0.0675910791974001,-0.121649002348587
"283","GRAJ","conifer",0.25,-0.126139973024145,0.0405891775387588,-0.114652402386981,-0.15026350720061,-0.0954434757028223,0.0548200314977881,-0.232493554447292,-0.224843879600904,-0.0132134284561402,-0.0741864648056371
"284","GRAJ","conifer",0.35,-0.0897158500389729,0.0609864514497619,-0.0829391927444725,-0.10980531922374,-0.0489009957452311,0.0609043234785087,-0.201161804441503,-0.230881510454733,0.042455489472532,0.0255146385294651
"285","GRAJ","conifer",0.45,-0.0577728937889047,0.0791578588093511,-0.0545123765579303,-0.0840659506286348,-0.0101799202878167,0.073886030340818,-0.194894996139862,-0.232564226357254,0.10064912522341,0.097115792349526
"286","GRAJ","conifer",0.55,0.0226684021792563,0.0856833885329341,0.0308676404807212,0.00724716588460711,0.0612981327883404,0.0540509669037333,-0.0738292844709928,-0.179294322445831,0.14237458314394,0.182823170945563
"287","GRAJ","conifer",0.65,0.0710348680577769,0.0892204012780995,0.0887342627307726,0.0578702390384507,0.105208105234973,0.0473378661965221,-0.0131365602563325,-0.17144690089786,0.176214904529756,0.215141866787685
"288","GRAJ","conifer",0.75,0.0655313319178134,0.0862535390448302,0.0841180540345969,0.0432644105275655,0.10145253952529,0.0581881289977249,-0.0440177829690218,-0.147489988750921,0.188734733021878,0.220762099311079
"289","GRAJ","conifer",0.85,0.101261655093139,0.0914200055469098,0.110918227374862,0.0748184906860932,0.148635754146103,0.0738172634600094,-0.0359074045039208,-0.0954698661341203,0.259361649336117,0.307946458893736
"290","GRAJ","conifer",0.95,0.192239601834458,0.102133967010392,0.193917694418475,0.163603712292652,0.221111778500161,0.0575080662075086,0.077341612981389,-0.0236360209882078,0.307373877811423,0.469307541703086
"291","HAFL","generalist",0.05,0.000716994109304574,0.0452970768519447,-0.0170107380435123,-0.0388662304971401,0.0478200127560809,0.086686243253221,-0.168895595376972,-0.0476372436503491,0.177849377635912,0.0825403201325934
"292","HAFL","generalist",0.15,-0.0272392581266575,0.0791566122653995,-0.050241343803496,-0.103332684427941,0.0617210122648892,0.16505369669283,-0.350913229467186,-0.129863346600052,0.309301557304134,0.0998340051016015
"293","HAFL","generalist",0.25,-0.0851142839915733,0.107235541811967,-0.1110464345757,-0.185089135597684,0.0368023896481146,0.221891525245799,-0.517926423466383,-0.234162751476904,0.369639677516813,0.0704221279675676
"294","HAFL","generalist",0.35,-0.148723261239946,0.150117406708953,-0.192875686049085,-0.288165993408479,0.0224369994841038,0.310602992892583,-0.754070482747354,-0.343031768096149,0.488341488822978,0.0585436419414328
"295","HAFL","generalist",0.45,-0.228200491660087,0.21173564997164,-0.291551413878101,-0.434407016540716,0.00743574416862097,0.441842760709337,-1.09717115760472,-0.477072509193824,0.670199885232626,0.0556655887231362
"296","HAFL","generalist",0.55,-0.350755273665301,0.284486084171357,-0.399103427243055,-0.622678336935869,-0.0339306821229441,0.588747654812925,-1.50579981915526,-0.692814438742884,0.849190800096443,0.037564858384328
"297","HAFL","generalist",0.65,-0.491147391697311,0.40799661563818,-0.55425531163526,-0.889232817361228,-0.0626382815867219,0.826594535774506,-2.12912462102299,-0.970826752590503,1.17725352207504,0.0549976291593846
"298","HAFL","generalist",0.75,-0.618787009304223,0.625205432076959,-0.721192203191674,-1.22838206135179,0.0773671272074506,1.30574918855924,-3.18700584419066,-1.3701465432094,2.03599091004632,0.172578536807804
"299","HAFL","generalist",0.85,-0.992396620438779,0.995979253917033,-1.14666460905044,-1.99139785189068,0.0727950720303023,2.06419292392098,-5.08768723777215,-2.27738186773342,3.16908445791177,0.199924752421404
"300","HAFL","generalist",0.95,-1.7317524017782,1.83013418348532,-1.7593939938073,-3.24716566429337,0.0328887550193619,3.28005441931273,-8.16724729326247,-5.05027424694826,4.95297038398846,0.225879584500741
"301","HETH","mixedwood",0.05,-0.131172994035315,0.0268363766928356,-0.127908417084447,-0.153715608554403,-0.108345454326638,0.0453701542277643,-0.221770839896049,-0.183795532768965,-0.0402902229849919,-0.0891220139077854
"302","HETH","mixedwood",0.15,-0.203233718861224,0.0266768453445492,-0.204786459723279,-0.226078795024236,-0.180195311601956,0.0458834834222795,-0.294904020157655,-0.268956707766434,-0.111370086468537,-0.165320261246071
"303","HETH","mixedwood",0.25,-0.248174631812304,0.0249994411378947,-0.244275689494539,-0.266534042649516,-0.234284527698073,0.0322495149514436,-0.314908315076682,-0.300153823638083,-0.185910255270907,-0.190803599481357
"304","HETH","mixedwood",0.35,-0.309583309130932,0.0257946450363155,-0.314602098524826,-0.327121086065643,-0.296455725865835,0.0306653601998079,-0.373119126365355,-0.353768829256335,-0.250457685566124,-0.237418793289235
"305","HETH","mixedwood",0.45,-0.359031505967963,0.0305432954768345,-0.357833723470659,-0.377233857994591,-0.34227422312226,0.0349596348723314,-0.429673310303088,-0.41593273210432,-0.289834770813763,-0.286465929711451
"306","HETH","mixedwood",0.55,-0.349385028550013,0.0416895779408328,-0.348098747660062,-0.375767465801696,-0.323056575271211,0.0527108905304849,-0.454833801597423,-0.442162807369301,-0.243990239475484,-0.255091061821811
"307","HETH","mixedwood",0.65,-0.347523461383207,0.0492777539353858,-0.353517099885362,-0.37052012012472,-0.323261855978813,0.0472582641459072,-0.441407516343581,-0.450293207650063,-0.252374459759952,-0.210340601442236
"308","HETH","mixedwood",0.75,-0.421263920374623,0.0569096222712874,-0.435920337362833,-0.459001866861885,-0.396346711819498,0.0626551550423869,-0.552984599425465,-0.51425073509545,-0.302363979255918,-0.262104976244541
"309","HETH","mixedwood",0.85,-0.432498537106007,0.0787889688972555,-0.429104668177151,-0.484850466394601,-0.379065390766846,0.105785075627756,-0.643528079836235,-0.596529175029411,-0.220387777325212,-0.277481566659773
"310","HETH","mixedwood",0.95,-0.394918908939284,0.127388042534915,-0.402136607579641,-0.488769663433272,-0.281093952414252,0.20767571101902,-0.800283229961803,-0.696756328858225,0.0304196141142788,-0.203254763420715
"311","HOLA","grassland",0.05,-0.0133094611287835,0.0555012025725123,-0.0211636838032143,-0.0709849905631688,0.0359824406273437,0.106967431190512,-0.231436137348937,-0.109035751928158,0.196433587413112,0.0708279607023045
"312","HOLA","grassland",0.15,-0.0439298546857481,0.0791436309077304,-0.0542791724887522,-0.10672243375815,0.0228046178346909,0.129527051592841,-0.301013011147413,-0.17047040043171,0.217095195223953,0.0785750058433001
"313","HOLA","grassland",0.25,-0.0644243935559087,0.103406420942926,-0.0794806449844827,-0.144747760737599,0.0236928794147111,0.16844064015231,-0.397408720966065,-0.229803583536692,0.276353839643177,0.0997678644390826
"314","HOLA","grassland",0.35,-0.100290792975512,0.13454703472213,-0.108959475666448,-0.199044434698686,0.0141146393484896,0.213159074047176,-0.51878304576945,-0.320643982400255,0.333853250419254,0.117812365160602
"315","HOLA","grassland",0.45,-0.127671674742484,0.159287800979836,-0.134568533854597,-0.239007371550613,0.0105175837148971,0.24952495526551,-0.613294804448878,-0.387763642523773,0.384805016613162,0.132616674980059
"316","HOLA","grassland",0.55,-0.143193403341368,0.167270005511583,-0.16024270623146,-0.265457078288223,0.0109355773078098,0.276392655596032,-0.680046061682271,-0.418572563468628,0.425524560701858,0.123245093412353
"317","HOLA","grassland",0.65,-0.1454814082239,0.175570784990964,-0.180093328704376,-0.241147495422693,0.0101658034419026,0.251313298864596,-0.618117443719587,-0.441969924098249,0.387135751738796,0.137671295290697
"318","HOLA","grassland",0.75,-0.144935659869385,0.194913274834798,-0.220103308781526,-0.29375468542232,0.0267887998575609,0.32054348527988,-0.77456991334214,-0.42732995391964,0.507604027777381,0.218319558000033
"319","HOLA","grassland",0.85,-0.109642085496503,0.213231072900464,-0.20998525341772,-0.271280512207371,0.0503254002517494,0.321605912459121,-0.753689380896052,-0.355999222142312,0.53273426894043,0.324367151845232
"320","HOLA","grassland",0.95,-0.0583400646080935,0.276060060970336,-0.131252195794207,-0.226394055073314,0.102726615915478,0.329120670988792,-0.720075061556503,-0.455276610843488,0.596407622398667,0.515566022113241
"321","LCSP","wetland",0.05,0.00463436406515371,0.0322930935911468,0.00546353518914334,-0.0223274322900312,0.0260748985100656,0.0484023308000968,-0.0949309284901763,-0.0380054440647926,0.0986783947102107,0.0803213542731269
"322","LCSP","wetland",0.15,-0.0322565656661048,0.0568349848562238,-0.0418527783076601,-0.0692900172325375,-0.00774136806416294,0.0615486491683745,-0.161612990985099,-0.130491260159265,0.0845816056883989,0.0832250197446249
"323","LCSP","wetland",0.25,-0.0827726813574867,0.0650829476235171,-0.094154408377393,-0.142686900385273,-0.0515313311156892,0.0911555692695841,-0.279420254289649,-0.185434264558403,0.0852020227886869,0.0556447852049068
"324","LCSP","wetland",0.35,-0.14525327523769,0.074671734318405,-0.15257311930475,-0.218666889203375,-0.095195634591504,0.123471254611871,-0.40387377112118,-0.263960811962913,0.0900112473263019,0.0128435845559008
"325","LCSP","wetland",0.45,-0.203959008977489,0.0868458831486255,-0.209523301899438,-0.287978970884084,-0.141151815045508,0.146827155838576,-0.508219704641948,-0.360566013522935,0.0790889187123553,-0.0194115960859373
"326","LCSP","wetland",0.55,-0.257047419001894,0.100484967255333,-0.249801585254627,-0.35735574460169,-0.174668905523888,0.182686839077802,-0.631386003218393,-0.478399686986015,0.0993613530928147,-0.0619538970254175
"327","LCSP","wetland",0.65,-0.300918051534199,0.13293073729285,-0.282783478995365,-0.418723813453394,-0.200868247322089,0.217855566131304,-0.74550716265035,-0.641777339217784,0.125915101874867,-0.0885363028574292
"328","LCSP","wetland",0.75,-0.354888141368863,0.180527391774377,-0.345238757230267,-0.412149815559401,-0.228859810343972,0.183290005215429,-0.687084823382544,-0.87884721429355,0.0460751974791716,-0.062895387605864
"329","LCSP","wetland",0.85,-0.383756164995373,0.261271299293647,-0.29707105137627,-0.469410441322691,-0.209052270372829,0.260358170949862,-0.859947697747484,-1.13391663533839,0.181484986051964,-0.00391869343299943
"330","LCSP","wetland",0.95,-0.439471213915642,0.406419173602032,-0.342819653628062,-0.58435719297505,-0.148633886012323,0.435723306962726,-1.23794215341914,-1.60444604409218,0.504951074431766,0.0477654019355684
"331","LEFL","mixedwood",0.05,-0.0492853166408308,0.0269909682415955,-0.0563198173740307,-0.0695415729090786,-0.0307005966130375,0.0388409762960411,-0.12780303735314,-0.0935424366573707,0.0275608678310242,0.00239002265966951
"332","LEFL","mixedwood",0.15,-0.113913172968601,0.0367338321673671,-0.124981494788255,-0.137855649631838,-0.100681057268502,0.0371745923633354,-0.193617538176841,-0.161907565672578,-0.0449191687234994,-0.0308754809232204
"333","LEFL","mixedwood",0.25,-0.207557121524733,0.0407428237649703,-0.217847168735325,-0.236781305616885,-0.195132936002821,0.0416483696140638,-0.299253860037981,-0.26401947681685,-0.132660381581726,-0.105135168498235
"334","LEFL","mixedwood",0.35,-0.31342974915295,0.0486974264174825,-0.332640521966163,-0.348134531867771,-0.289289792559458,0.0588447393083134,-0.436401640830241,-0.377148516052409,-0.201022683596988,-0.182387822406804
"335","LEFL","mixedwood",0.45,-0.418302447509803,0.0561350151913236,-0.434045111090888,-0.459311447248529,-0.379991305552569,0.0793201416959591,-0.578291659792467,-0.497653642755612,-0.261011093008631,-0.266454671249793
"336","LEFL","mixedwood",0.55,-0.50817002835855,0.0592065180165212,-0.519513414699467,-0.557765595463387,-0.480236881793674,0.0775287136697136,-0.674058665967957,-0.596710276496865,-0.363943811289103,-0.352384186603818
"337","LEFL","mixedwood",0.65,-0.604209673551395,0.0685775052607952,-0.622477820976401,-0.658371430459066,-0.541243205889271,0.117128224569794,-0.834063767313757,-0.711391162032992,-0.36555086903458,-0.453413052018171
"338","LEFL","mixedwood",0.75,-0.713994905312552,0.120000402341644,-0.747881543956506,-0.804384160750828,-0.592276504782648,0.21210765596818,-1.1225456447031,-0.902000763936727,-0.274115020830378,-0.455075055810864
"339","LEFL","mixedwood",0.85,-0.922469663212168,0.157763139927459,-0.969329886168423,-1.04453363023739,-0.763533117243614,0.281000512993772,-1.46603439972804,-1.20825008278857,-0.342032347752956,-0.604089449708463
"340","LEFL","mixedwood",0.95,-1.30180781855685,0.227503072243944,-1.35680510386241,-1.4397582766389,-1.10165273197064,0.338105544668263,-1.94691659364129,-1.78435420761626,-0.594494414968245,-0.804753607243096
"341","LEYE","wetland",0.05,0.110107660761484,0.052943228298932,0.108450776826824,0.0662024922129115,0.156232982730811,0.0900304905178993,-0.0688432435639374,0.0227683712379007,0.29127871850766,0.199707290937503
"342","LEYE","wetland",0.15,0.126173526290355,0.0879278042535351,0.140039028979736,0.029954990348027,0.207101569928855,0.177146579580828,-0.235764879023215,-0.00538364244288101,0.472821439300097,0.255300117643117
"343","LEYE","wetland",0.25,0.151626204170094,0.0930238863856166,0.181696419537185,0.0363042505033068,0.226875933231253,0.190571682727946,-0.249553273588613,-0.00110335838066858,0.512733457323173,0.307560467679394
"344","LEYE","wetland",0.35,0.203144793406426,0.09382222376881,0.235658059177316,0.0881027588287008,0.262504065824485,0.174401306995784,-0.173499201664976,0.0480209862786152,0.524106026318162,0.368244372325168
"345","LEYE","wetland",0.45,0.233072544283297,0.0989398778140724,0.259234981332931,0.124599196993264,0.295417136765824,0.17081793977256,-0.131627712665575,0.0686346672573754,0.551644046424664,0.412556589237964
"346","LEYE","wetland",0.55,0.201754249445982,0.096158795641218,0.221493975580677,0.0964417843476835,0.256135062850815,0.159693278503131,-0.143098133407014,0.0624626341944129,0.495674980605512,0.413444279373501
"347","LEYE","wetland",0.65,0.186931886723335,0.0988047927204658,0.190087606713642,0.109165222846387,0.239335275543363,0.130170052696976,-0.086089856199077,0.0317389334084688,0.434590354588826,0.426658625860515
"348","LEYE","wetland",0.75,0.210415297413183,0.110500438920131,0.187157389963273,0.118273839498228,0.289292538826421,0.171018699328193,-0.138254209494062,0.0272354126068144,0.54582058781871,0.442128439860778
"349","LEYE","wetland",0.85,0.260155451904973,0.122263627660492,0.242323365618158,0.154090486065086,0.361803137182242,0.207712651117157,-0.157478490610649,0.037708308921372,0.673372113857977,0.490552232773314
"350","LEYE","wetland",0.95,0.301020991255876,0.150401524188698,0.291986648866848,0.18437558789533,0.438927103216696,0.254551515321366,-0.197451685086719,0.0377746676134612,0.820754376198744,0.576494338459081
"351","LISP","shrub",0.05,0.0938059533453362,0.0732159175690933,0.108918115005145,0.0177368554941142,0.150487160851406,0.132750305357292,-0.181388602541823,-0.082431327063453,0.349612618887343,0.17253517212515
"352","LISP","shrub",0.15,0.0658521195515649,0.101117907993035,0.087418316643966,-0.00654941380112029,0.130061336681128,0.136610750482248,-0.211465539524492,-0.129002414179021,0.3349774624045,0.21966530322075
"353","LISP","shrub",0.25,0.0557486412613278,0.116928633939164,0.0669781747384419,-0.0300848487285631,0.138146984512353,0.168231833240916,-0.282432598589938,-0.16475414913174,0.390494734373728,0.24076254718198
"354","LISP","shrub",0.35,0.0554312039355043,0.137317287918185,0.0519944075269675,-0.022113911388671,0.170394159283983,0.192508070672654,-0.310876017397652,-0.229248157314207,0.459156265292964,0.263888342818056
"355","LISP","shrub",0.45,0.0512446541166824,0.153809184979193,0.0398970586576731,-0.0170236206593,0.186170722838808,0.203194343498108,-0.321815135906462,-0.27946937751817,0.490962238085971,0.276195789916785
"356","LISP","shrub",0.55,0.0362577044595158,0.15981348122578,0.0557145924984401,-0.0451291369340235,0.170127728708743,0.215256865642767,-0.368014435398174,-0.304213123260025,0.493013027172893,0.269588870146713
"357","LISP","shrub",0.65,0.0251176167285815,0.169143293669255,0.0363522006887907,-0.0633331570363975,0.200664622950527,0.263997779986925,-0.459329827016784,-0.337117533875051,0.596661292930914,0.251269576956492
"358","LISP","shrub",0.75,0.0506731100095465,0.192393979413944,0.0867808781734806,-0.0935578085695545,0.232227826768802,0.325785635338357,-0.58223626157709,-0.373187079981268,0.720906279776338,0.308492644435314
"359","LISP","shrub",0.85,0.0665043293192965,0.213702848654253,0.154937539321793,-0.134800772833904,0.241201465579944,0.376002238413847,-0.698804130454674,-0.435650625595219,0.805204823200714,0.325293872802448
"360","LISP","shrub",0.95,0.0598863401737602,0.239643044292328,0.133954596139539,-0.0953404012789919,0.256534357135959,0.351874758414951,-0.623152538901419,-0.488908558856384,0.784346494758386,0.32738253681825
"361","MAWA","mixedwood",0.05,-0.102549096919688,0.0200682854909182,-0.105088419384802,-0.118333174420964,-0.0870842469186182,0.0312489275023456,-0.165206565674482,-0.146238232709204,-0.0402108556650998,-0.068451741412743
"362","MAWA","mixedwood",0.15,-0.199221907947866,0.0310885837608994,-0.206457157336522,-0.218802958166444,-0.178940311970743,0.0398626461957009,-0.278596927459995,-0.256872574889073,-0.119146342677191,-0.139313566555257
"363","MAWA","mixedwood",0.25,-0.286700208829465,0.0316561862447245,-0.297384105427915,-0.30601697342232,-0.266433179213662,0.0395837942086581,-0.365392664735307,-0.342632479416435,-0.207057487900674,-0.212840403782508
"364","MAWA","mixedwood",0.35,-0.389928732925317,0.0305768298492179,-0.397690758498211,-0.411934535329142,-0.374792711723103,0.0371418236060396,-0.467647270738202,-0.437096014036248,-0.319079976314043,-0.312038207348448
"365","MAWA","mixedwood",0.45,-0.492290697796736,0.0350546957054012,-0.493408223279294,-0.511579400944989,-0.473214827962137,0.0383645729828525,-0.569126260419268,-0.558365484485849,-0.415667968487858,-0.399576939987951
"366","MAWA","mixedwood",0.55,-0.556730035565734,0.0461351788770305,-0.555807223188497,-0.577648055069231,-0.53583280223723,0.0418152528320014,-0.640370934317233,-0.660048071114554,-0.473109922989228,-0.451842944181003
"367","MAWA","mixedwood",0.65,-0.638173889032929,0.0602414324617304,-0.637007103024115,-0.670969222506619,-0.59657261896187,0.0743966035447491,-0.782564127823743,-0.77811707905739,-0.484977713644746,-0.531957954558638
"368","MAWA","mixedwood",0.75,-0.83188440681015,0.0845155034290745,-0.819447369883472,-0.886153463000818,-0.778101656646615,0.108051806354203,-1.04823117253212,-0.995794483866006,-0.616023947115311,-0.684186507815156
"369","MAWA","mixedwood",0.85,-1.05112873393027,0.155304748875965,-0.993544239046965,-1.20216011272845,-0.950170013184584,0.251990099543866,-1.58014526204425,-1.36087109846939,-0.572184863868785,-0.80085170382853
"370","MAWA","mixedwood",0.95,-1.35246839734957,0.32697871344438,-1.27340166793871,-1.63610304666188,-1.0996478299466,0.536455216715282,-2.44078587173481,-2.13155896553547,-0.294965004873679,-0.906334609721408
"371","NOWA","wetland",0.05,0.00392065238675878,0.0286353780510844,0.00478667925940833,-0.0157081297658201,0.0276888039353298,0.0433969337011499,-0.080803530317545,-0.053322354912552,0.0927842044870547,0.0498385147408785
"372","NOWA","wetland",0.15,-0.0175358339296284,0.0356603607619196,-0.00907231420522937,-0.040579209324476,0.0117862476705155,0.0523654569949914,-0.119127394816963,-0.0867761588885974,0.0903344331630026,0.0376173452072064
"373","NOWA","wetland",0.25,-0.051200675161128,0.0457249234926163,-0.0382681759654557,-0.083583513958428,-0.0207412363280346,0.0628422776303934,-0.177846930404018,-0.139696792260352,0.0735221801175556,0.0182565362394885
"374","NOWA","wetland",0.35,-0.0858196003563627,0.0676370548379112,-0.0704627462559519,-0.154718718076657,-0.0528723512728568,0.1018463668038,-0.307488268282357,-0.207338625040699,0.0998971989328432,0.0445369482465094
"375","NOWA","wetland",0.45,-0.11869624996571,0.0881135743210659,-0.0892422376051684,-0.204241573641309,-0.0721931638975984,0.132048409743711,-0.402314188256875,-0.281995237940823,0.125879450717968,0.0534427946335355
"376","NOWA","wetland",0.55,-0.139255959767308,0.0867252273624698,-0.119574454469787,-0.224232409638193,-0.0753033535764157,0.148929056061777,-0.447625993730858,-0.308846190664281,0.14809023051625,0.00739270481532148
"377","NOWA","wetland",0.65,-0.154219903871529,0.0933024983437629,-0.149225611405201,-0.239888301163204,-0.0720034241026013,0.167884877060602,-0.491715616754107,-0.340515113725593,0.179823891488302,-0.0117579783432738
"378","NOWA","wetland",0.75,-0.162817574029662,0.127338932384346,-0.15071500132254,-0.256292671929424,-0.0484609097413779,0.207831762188046,-0.568040315211493,-0.416788702155281,0.263286733540691,0.0516883124118171
"379","NOWA","wetland",0.85,-0.18185722307166,0.163358683962618,-0.1887993032571,-0.300606857324487,-0.0509866398742983,0.249620217450189,-0.675037183499771,-0.523064688252882,0.323443686300985,0.0687200662639492
"380","NOWA","wetland",0.95,-0.215288784277799,0.240454130642801,-0.255019964141225,-0.352938026233276,-0.0431185419161315,0.309819484317144,-0.817667252708992,-0.679595554443249,0.421610684559585,0.245912621628147
"381","OCWA","shrub",0.05,0.0222452858768078,0.0301604554839534,0.0243008999380217,0.000337316227102463,0.0419581240976929,0.0416208078705905,-0.0620938955787832,-0.0219610266674452,0.104389335903579,0.0941840031208738
"382","OCWA","shrub",0.15,-0.00364161463259334,0.0572444691818445,0.00358280675494421,-0.0217256599798369,0.0403001392371056,0.0620257992169425,-0.114764358805251,-0.127801979810898,0.133338838062519,0.0871151572539774
"383","OCWA","shrub",0.25,-0.0408409842579077,0.0759277803666037,-0.0366111415057771,-0.0588417179716885,0.0141401255515917,0.0729818435232802,-0.168314483256609,-0.21298620038447,0.123612890836512,0.0847175323359941
"384","OCWA","shrub",0.35,-0.0836077576544042,0.0965038752739654,-0.0698821571711344,-0.11551158945573,-0.0249845578972048,0.0905270315585252,-0.251302136793518,-0.313189208579722,0.110805989440583,0.0681447790764712
"385","OCWA","shrub",0.45,-0.129001107771511,0.11607934901198,-0.108589602505868,-0.16975811036698,-0.0702797967210758,0.0994783136459041,-0.318975580835836,-0.412428906625984,0.0789376737477804,0.0490721207640662
"386","OCWA","shrub",0.55,-0.172441711345439,0.138889769189152,-0.130967831342766,-0.231141128056708,-0.11069451687949,0.120446611177219,-0.411811044822536,-0.503424970957481,0.0699753998863386,0.0355021931850869
"387","OCWA","shrub",0.65,-0.213017436775878,0.169070487826221,-0.179735469092636,-0.303779818543943,-0.108259743774433,0.195520074769511,-0.597059930698209,-0.615424176854178,0.185020368379833,0.0340341655967389
"388","OCWA","shrub",0.75,-0.214191094124567,0.170397479372181,-0.225239466694289,-0.345268421386543,-0.0947144085194823,0.250554012867061,-0.721099440687135,-0.552900156682665,0.28111661078111,0.0814091534961162
"389","OCWA","shrub",0.85,-0.223382584844184,0.177330305748483,-0.215551073953354,-0.361908271595666,-0.0878147047021775,0.274093566893488,-0.773048621935898,-0.511564941946277,0.323325645638055,0.0739758765342885
"390","OCWA","shrub",0.95,-0.284884564969521,0.214212906361019,-0.211070057968129,-0.452302462078929,-0.138283898369176,0.314018563709753,-0.923330307643559,-0.685852508093957,0.332743947195453,0.0506894397987994
"391","OSFL","conifer",0.05,0.00123870794437258,0.0302355623951577,0.00515502315484149,-0.0210184238559829,0.0242083981536609,0.0452268220096438,-0.0888586568704486,-0.0800367915627736,0.0920486311681267,0.0526124091419718
"392","OSFL","conifer",0.15,0.0205200734312313,0.057590055743092,0.0212985964486336,-0.0160958457252778,0.0644127666324267,0.0805086123577044,-0.136858764261834,-0.124199551611302,0.185175685168983,0.114493826256973
"393","OSFL","conifer",0.25,0.0217951282837881,0.0795875215175263,0.0210328231351119,-0.0292716488809121,0.0847783631890028,0.114050012069915,-0.200346666985785,-0.17531849489986,0.255853381293875,0.144164697207291
"394","OSFL","conifer",0.35,0.019611799261736,0.103787973436479,0.0235538631179402,-0.0492438763883305,0.0938675159802211,0.143111392368552,-0.263910964941158,-0.234123220788353,0.308534604533049,0.165969807407629
"395","OSFL","conifer",0.45,0.0209585538154946,0.121288258920257,0.0320279025701283,-0.0580504213017095,0.107242338910291,0.165292760212001,-0.305989561619711,-0.267463273362627,0.355181479228293,0.196072527238316
"396","OSFL","conifer",0.55,0.0415155305701861,0.123849939422605,0.0173177600686003,-0.0419528231077964,0.126889598128649,0.168842421236445,-0.295216454962464,-0.243550105412451,0.380153229983316,0.251867790479451
"397","OSFL","conifer",0.65,0.0549730363243005,0.131226132381752,0.0365890524878359,-0.0255262986594219,0.130417705843753,0.155944004503175,-0.259442305414184,-0.225747462740245,0.364333712598515,0.314033721716386
